"path","asset_type","creator_or_provider","creation_tool","creation_or_receipt_date","input_source","claimed_rights_holder","license_or_agreement","commercial_and_store_distribution","attribution_required","evidence_document","sha256","status","notes_and_risk"
"node_modules/@fontsource/rubik/files/rubik-hebrew-700-normal.woff2","woff2","The Rubik Project Authors","Rubik font project / @fontsource package","Package installed; exact font creation date not established here","@fontsource/rubik 5.3.0","Rubik Project Authors","SIL Open Font License 1.1; license file present","YES, subject to OFL 1.1","License and copyright notice must accompany distribution","node_modules/@fontsource/rubik/LICENSE; THIRD_PARTY_NOTICES","e2e15efc4a17f7790f3849f0a254507e042f72ee9261a7eaa320ac3ef553f274","APPROVED_LICENSE_VERIFIED","Do not sell the font by itself; preserve OFL notice and Reserved Font Name rules."
"node_modules/@fontsource/rubik/files/rubik-hebrew-800-normal.woff","woff","The Rubik Project Authors","Rubik font project / @fontsource package","Package installed; exact font creation date not established here","@fontsource/rubik 5.3.0","Rubik Project Authors","SIL Open Font License 1.1; license file present","YES, subject to OFL 1.1","License and copyright notice must accompany distribution","node_modules/@fontsource/rubik/LICENSE; THIRD_PARTY_NOTICES","be616a4dd9a022720be9294bf120ae463c708c91e9ab3ac1b0520b7cb75e31b6","APPROVED_LICENSE_VERIFIED","Do not sell the font by itself; preserve OFL notice and Reserved Font Name rules."
"node_modules/@fontsource/rubik/files/rubik-hebrew-800-normal.woff2","woff2","The Rubik Project Authors","Rubik font project / @fontsource package","Package installed; exact font creation date not established here","@fontsource/rubik 5.3.0","Rubik Project Authors","SIL Open Font License 1.1; license file present","YES, subject to OFL 1.1","License and copyright notice must accompany distribution","node_modules/@fontsource/rubik/LICENSE; THIRD_PARTY_NOTICES","c3a7b7b18bf540edf797112bb0fa11b744e6f8b5483fa8060032cc24dd465258","APPROVED_LICENSE_VERIFIED","Do not sell the font by itself; preserve OFL notice and Reserved Font Name rules."
"node_modules/@fontsource/rubik/files/rubik-hebrew-900-normal.woff","woff","The Rubik Project Authors","Rubik font project / @fontsource package","Package installed; exact font creation date not established here","@fontsource/rubik 5.3.0","Rubik Project Authors","SIL Open Font License 1.1; license file present","YES, subject to OFL 1.1","License and copyright notice must accompany distribution","node_modules/@fontsource/rubik/LICENSE; THIRD_PARTY_NOTICES","e6884ab7bfe4195a82f02bb6e34b8fe663de2b6e49137d844feec6d90d392fae","APPROVED_LICENSE_VERIFIED","Do not sell the font by itself; preserve OFL notice and Reserved Font Name rules."
"node_modules/@fontsource/rubik/files/rubik-hebrew-900-normal.woff2","woff2","The Rubik Project Authors","Rubik font project / @fontsource package","Package installed; exact font creation date not established here","@fontsource/rubik 5.3.0","Rubik Project Authors","SIL Open Font License 1.1; license file present","YES, subject to OFL 1.1","License and copyright notice must accompany distribution","node_modules/@fontsource/rubik/LICENSE; THIRD_PARTY_NOTICES","676363f6ac3948d014fdf22618fa7274afed9fc5589ac113ee9266ede87d194c","APPROVED_LICENSE_VERIFIED","Do not sell the font by itself; preserve OFL notice and Reserved Font Name rules."
"public/assets/audio/music/game-of-discoveries.mp3","mp3","Google Gemini/Lyria output; hashed owner-supplied report plus embedded Google C2PA","Google Lyria 3 music_gen (per report)","Reported August 2026; production timestamp 2026-07-29 discrepancy pending","Text prompt reported; full prompt and settings pending","Project owner subject to applicable Google terms","Current Google Terms; generation-date terms snapshot pending","PROVISIONAL_VARIANT_MAPPING_PENDING","No requirement identified; verify generation-date terms","docs/legal/GEMINI_AUDIO_PROVENANCE_REVIEW.md","708c4f1ffb49ea1765bda1d6974d8f2d8864cc8e074ca164e33ae4c3527521c9","PROVENANCE_SUPPORTED_VARIANT_MAPPING_PENDING","Embedded Google C2PA supports origin. Report/production duration differs; retain original conversation and download mapping."
"public/assets/audio/music/garden-gate.mp3","mp3","Google Gemini/Lyria output; hashed owner-supplied report plus embedded Google C2PA","Google Lyria 3 music_gen (per report)","Reported August 2026; production timestamp 2026-07-29 discrepancy pending","Text prompt reported; full prompt and settings pending","Project owner subject to applicable Google terms","Current Google Terms; generation-date terms snapshot pending","PROVISIONAL_VARIANT_MAPPING_PENDING","No requirement identified; verify generation-date terms","docs/legal/GEMINI_AUDIO_PROVENANCE_REVIEW.md","6f1d30886eddbb385638642134b6e7ef7838ec5c9ca4d8426e0fb9cd8d8aecad","PROVENANCE_SUPPORTED_VARIANT_MAPPING_PENDING","Title mapping and embedded Google C2PA support origin; retain original conversation and download mapping."
"public/assets/audio/music/letters-garden.mp3","mp3","Google Gemini/Lyria output; hashed owner-supplied report plus embedded Google C2PA","Google Lyria 3 music_gen (per report)","Reported August 2026; production timestamp 2026-07-29 discrepancy pending","Text prompt reported; full prompt and settings pending","Project owner subject to applicable Google terms","Current Google Terms; generation-date terms snapshot pending","PROVISIONAL_VARIANT_MAPPING_PENDING","No requirement identified; verify generation-date terms","docs/legal/GEMINI_AUDIO_PROVENANCE_REVIEW.md","55813a2f9dbf69079b7431d0f97efd8235e75f715d1be3ac5c4ad5639f9fbf91","PROVENANCE_SUPPORTED_VARIANT_MAPPING_PENDING","Embedded Google C2PA supports origin. Reported 184-second output differs from 30.54-second production variant; document edit/export chain."
"public/assets/audio/music/painted-garden-gate.mp3","mp3","Google Gemini/Lyria output; hashed owner-supplied report plus embedded Google C2PA","Google Lyria 3 music_gen (per report)","Reported August 2026; production timestamp 2026-07-29 discrepancy pending","Text prompt reported; full prompt and settings pending","Project owner subject to applicable Google terms","Current Google Terms; generation-date terms snapshot pending","PROVISIONAL_VARIANT_MAPPING_PENDING","No requirement identified; verify generation-date terms","docs/legal/GEMINI_AUDIO_PROVENANCE_REVIEW.md","0a6ca504ba2df7a828af9b5312e3c91713f37d014cfb577e6a26508e631f287c","PROVENANCE_SUPPORTED_VARIANT_MAPPING_PENDING","Title mapping and embedded Google C2PA support origin; retain original conversation and download mapping."
"public/assets/audio/music/polygons-at-play.mp3","mp3","Google Gemini/Lyria output; hashed owner-supplied report plus embedded Google C2PA","Google Lyria 3 music_gen (per report)","Reported August 2026; production timestamp 2026-07-29 discrepancy pending","Text prompt reported; full prompt and settings pending","Project owner subject to applicable Google terms","Current Google Terms; generation-date terms snapshot pending","PROVISIONAL_VARIANT_MAPPING_PENDING","No requirement identified; verify generation-date terms","docs/legal/GEMINI_AUDIO_PROVENANCE_REVIEW.md","44d35e5b92f523e7c4b725667f455095c5c0d01c9e85de3964dc630107e1c10e","PROVENANCE_SUPPORTED_VARIANT_MAPPING_PENDING","Title mapping and embedded Google C2PA support origin; retain original conversation and download mapping."
"public/assets/audio/music/sunlight-on-the-bookshelf.mp3","mp3","Google Gemini/Lyria output; hashed owner-supplied report plus embedded Google C2PA","Google Lyria 3 music_gen (per report)","Reported August 2026; production timestamp 2026-07-29 discrepancy pending","Text prompt reported; full prompt and settings pending","Project owner subject to applicable Google terms","Current Google Terms; generation-date terms snapshot pending","PROVISIONAL_VARIANT_MAPPING_PENDING","No requirement identified; verify generation-date terms","docs/legal/GEMINI_AUDIO_PROVENANCE_REVIEW.md","20cfe734521a1938320ee6845c6513542231325dc90e437d7d39edc6a4af375a","PROVENANCE_SUPPORTED_VARIANT_MAPPING_PENDING","Title mapping and embedded Google C2PA support origin; retain original conversation and download mapping."
"public/assets/experience/characters/nir-kippah-v1.png","png","Claimed OpenAI ImageGen output; operator/account unknown","OpenAI ImageGen (claim only; model/version not recorded)","Claimed 2026-07-29","Nir/Shir art direction; prompts, generation IDs, and source-rights evidence absent","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","f44def77b1c7e04078e87d0da95bbcf7cc3e3ad360ace2c99367593e91defef1","BLOCKED_UNVERIFIED","BLOCKER: AI terms do not prove exclusivity, copyrightability, or non-infringement. Obtain real-person/guardian declaration and release if applicable."
"public/assets/experience/characters/nir-kippah-v1.webp","webp","Claimed OpenAI ImageGen output; operator/account unknown","OpenAI ImageGen (claim only; model/version not recorded)","Claimed 2026-07-29","Nir/Shir art direction; prompts, generation IDs, and source-rights evidence absent","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","2df37d89a215fb006c0c381cbc0eed87ff0380829c7a29ee367e34f7bbff7c3b","BLOCKED_UNVERIFIED","BLOCKER: AI terms do not prove exclusivity, copyrightability, or non-infringement. Obtain real-person/guardian declaration and release if applicable."
"public/assets/experience/characters/nir-plain-v1.png","png","Claimed OpenAI ImageGen output; operator/account unknown","OpenAI ImageGen (claim only; model/version not recorded)","Claimed 2026-07-29","Nir/Shir art direction; prompts, generation IDs, and source-rights evidence absent","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","aeb86426f0ce08076ed58605b6f4f9d16787b04c9b935f79dc50365c9635da60","BLOCKED_UNVERIFIED","BLOCKER: AI terms do not prove exclusivity, copyrightability, or non-infringement. Obtain real-person/guardian declaration and release if applicable."
"public/assets/experience/characters/nir-plain-v1.webp","webp","Claimed OpenAI ImageGen output; operator/account unknown","OpenAI ImageGen (claim only; model/version not recorded)","Claimed 2026-07-29","Nir/Shir art direction; prompts, generation IDs, and source-rights evidence absent","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","a860868e0b82d255711497d8b5335e49606be61bcaee33e87a3eb7d6b55b06c1","BLOCKED_UNVERIFIED","BLOCKER: AI terms do not prove exclusivity, copyrightability, or non-infringement. Obtain real-person/guardian declaration and release if applicable."
"public/assets/experience/characters/shir-v1.png","png","Claimed OpenAI ImageGen output; operator/account unknown","OpenAI ImageGen (claim only; model/version not recorded)","Claimed 2026-07-29","Nir/Shir art direction; prompts, generation IDs, and source-rights evidence absent","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","63ae5d6f3ee42984a772a356d4e37391d2e6486586a73db5f8494ada977b35b5","BLOCKED_UNVERIFIED","BLOCKER: AI terms do not prove exclusivity, copyrightability, or non-infringement. Obtain real-person/guardian declaration and release if applicable."
"public/assets/experience/characters/shir-v1.webp","webp","Claimed OpenAI ImageGen output; operator/account unknown","OpenAI ImageGen (claim only; model/version not recorded)","Claimed 2026-07-29","Nir/Shir art direction; prompts, generation IDs, and source-rights evidence absent","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","45b59a6ff0e5af8f1bb7edd58ced72608e2ae2e7090f22199e707086627754c8","BLOCKED_UNVERIFIED","BLOCKER: AI terms do not prove exclusivity, copyrightability, or non-infringement. Obtain real-person/guardian declaration and release if applicable."
"public/assets/experience/generated/building-workshop/house-chimney.png","png","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","72993aace5e6fb7f810d38b22bb4e56767b846b64adfff002e451934ba50ea57","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
"public/assets/experience/generated/building-workshop/house-chimney.webp","webp","Claimed deterministic project generation","Project generation scripts (source field: generated)","Manifest generated 2026-07-29","Project scripts/specifications; author assignment not independently verified","Project owner (claim not verified)","None found in repository","UNVERIFIED","UNVERIFIED","No","f33f12171b3a09a9a7d4cc2d1a3fe55acce8b9b5aae54f8c16a9164a9c68a11d","UNVERIFIED","Verify authorship/assignment for scripts and specifications and retain reproducible source inputs before release."
